participant_id,cleaned_ids,f0_mean,f0_min,f0_max,f0_range,f0_sd,intensity_mean,intensity_min,intensity_max,intensity_range,intensity_sd,f1_mean,f1_sd,f2_mean,f2_sd,f3_mean,f3_sd,f2_f1_mean,f3_f1_mean,f2_f1_sd,f3_f1_sd,jitter,shimmer,percent_unvoiced,percent_breaks,pause_duration_max,pause_duration_avg,duration,average_outer_brow_height_mean,average_inner_brow_height_mean,eye_open_mean,outer_lip_height_mean,inner_lip_height_mean,lip_corner_distance_mean,smile_mean,pitch_mean,yaw_mean,roll_mean,average_outer_brow_height_std,average_inner_brow_height_std,eye_open_std,outer_lip_height_std,inner_lip_height_std,lip_corner_distance_std,smile_std,pitch_std,yaw_std,roll_std,average_outer_brow_height_min,average_inner_brow_height_min,eye_open_min,outer_lip_height_min,inner_lip_height_min,lip_corner_distance_min,smile_min,pitch_min,yaw_min,roll_min,average_outer_brow_height_max,average_inner_brow_height_max,eye_open_max,outer_lip_height_max,inner_lip_height_max,lip_corner_distance_max,smile_max,pitch_max,yaw_max,roll_max,average_outer_brow_height_median,average_inner_brow_height_median,eye_open_median,outer_lip_height_median,inner_lip_height_median,lip_corner_distance_median,smile_median,pitch_median,yaw_median,roll_median,Total Words,Unique Words,Filler Words,Audio Duration (s),Duration/Total Words,Duration/Unique Words,Duration/Filler Words,Individual,We,They,Non-Fluences,PosEmotion,NegEmotion,Anxiety,Anger,Sadness,Cognitive,Inhibition,Preceptual,Relativity,Work,Swear,Articles,Verbs,Adverbs,Prepositions,Conjunctions,Negations,Quantifiers,Numbers
PP7,P7,128.5780918,75.0150941,589.8123401,514.797246,49.88526311,-16.687933,-31.672628,0.0,31.672628,6.4321966,648.3652737,325.7807131,1788.74006,412.0054652,2811.93106,407.723013,3.246853558,5.086972885,1.500271738,2.07790778,0.024009501,0.192015401,16.69283685,2.189078662,4.41,0.294395604,160.488,0.023262221,0.021618142,0.013964761,0.036982109,0.009268407,0.065976127,6.703333333,5.956490433,11.34190094,-4.696874888,0.001474721,0.002621772,0.001353087,0.003944577,0.004363199,0.004169144,7.656938756,5.228192937,6.102463942,3.501347881,0.02116792,0.017959374,0.011400736,0.03051636,0.002657406,0.060926911,0.0,-2.11681535,3.654667692,-9.766076425,0.024973949,0.024412088,0.015433462,0.041355523,0.015233854,0.073255965,21.6,13.16172031,18.76503119,0.939382008,0.023982417,0.022588588,0.014370433,0.03715708,0.008752212,0.065714046,3.666666667,6.21043966,13.06801941,-4.461681327,512,238,8,160.488,3.19,1.48,0.05,4,5,2,7,0,0,0,0,0,4,0,1,2,4,0,32,74,42,55,39,0,0,4
PP8,P8,131.7910836,75.20261742,597.875983,522.6733655,74.58772757,-19.71215,-37.27829,0.0,37.27829,9.142375,602.1586723,319.0780082,1739.798101,417.773822,2848.961487,367.4037959,3.394090599,5.553564608,1.442991802,1.94764584,0.025672818,0.187094652,20.24871607,2.167712493,1.59,0.353289474,265.202,0.02315689,0.023900635,0.011796185,0.029501836,0.003997857,0.05413817,0.0,7.955493574,3.646862341,-1.183066413,0.000228186,0.000421982,0.0018611,0.002506471,0.002008028,0.001458897,0.0,1.74513003,3.923121507,3.251746073,0.022822396,0.023281442,0.00950028,0.024659698,0.000411984,0.052610143,0.0,5.326314549,0.10201673,-6.276964818,0.023460813,0.024531352,0.014418313,0.031683966,0.005890226,0.05686348,0.0,9.634470681,11.2067957,2.807192105,0.023113687,0.023939102,0.011093667,0.0307113,0.004793257,0.053871649,0.0,8.9280098,2.731859537,0.504766628,710,269,33,265.202,2.68,1.01,0.12,21,1,1,33,1,0,0,0,0,1,0,0,2,7,0,42,89,37,80,37,0,4,10
PP10,P10,110.0508636,75.14190607,579.8882066,504.7463005,28.21079496,-19.02267,-35.391125,0.0,35.391125,9.270687,604.7644782,319.0821802,1769.630849,392.263196,2762.507851,424.4924441,3.501531682,5.454495416,1.55927828,2.182556973,0.017991402,0.16520079,23.8891948,2.432980401,4.26,0.417777778,188.872,0.020965239,0.020430277,0.015856865,0.024312871,0.002329124,0.058628481,0.0,0.966136987,-3.055216792,-8.92908394,0.000495945,0.000741498,0.001990372,0.002157299,0.001017539,0.002655093,0.0,1.763816788,8.385813335,8.991332666,0.020346478,0.019141068,0.012070258,0.020664668,0.000548888,0.053355397,0.0,-1.729968402,-13.11199786,-22.97556769,0.021487044,0.021256766,0.017608516,0.026322039,0.003231248,0.060311014,0.0,3.133280473,7.303067578,1.670222638,0.021161426,0.020416907,0.016820304,0.025736164,0.002775945,0.05977579,0.0,0.604473527,0.948161144,-4.87358058,476,195,43,188.872,2.52,1.03,0.23,7,5,0,43,4,0,0,0,0,3,0,0,1,2,0,28,61,39,41,36,0,1,2
PP11,P11,192.2228405,77.15023941,590.275461,513.1252216,47.3902307,-17.411297,-30.882736,0.0,30.882736,5.710818,636.0922995,268.2352539,1817.565877,348.8027246,2822.127329,368.0995593,3.261733958,5.042506237,1.384850015,1.972188396,0.021077525,0.175550132,12.5762653,1.977056383,1.65,0.232592593,149.806,0.022052641,0.02018634,0.013810263,0.025892702,0.003355836,0.064093733,39.16333333,-7.354787434,10.747443,-32.07657914,0.00156935,0.002835608,0.002780581,0.001327981,0.002121905,0.007087266,20.12419881,12.90004534,5.999354992,70.02098265,0.019957353,0.016284698,0.009501362,0.023669286,0.001223147,0.057986424,19.25,-31.98476814,3.5878599,-172.1183671,0.0244057,0.024638247,0.016621788,0.027616338,0.007375168,0.077889744,77.0,3.501630652,21.68180467,3.037780753,0.021429807,0.019746354,0.015599987,0.025784591,0.002749478,0.061689237,35.4,-2.415280511,9.852928183,2.958477584,446,185,23,149.806,2.98,1.23,0.15,6,4,3,23,2,0,0,0,0,3,0,0,0,7,0,31,58,34,45,24,0,3,3
PP12,P12,201.1378681,75.03497531,586.5946712,511.5596959,40.75784974,-20.012917,-36.48154,0.0,36.48154,8.323873,622.0726531,318.2128215,1722.416792,402.9823046,2722.629092,415.5513309,3.286465705,5.192014311,1.732663956,2.557864895,0.023002227,0.153806836,17.74886225,1.554529998,4.8,0.43265625,156.01,0.021186582,0.020928124,0.01224955,0.022326518,0.002624229,0.065057393,71.43,-7.530021965,8.509234292,-35.56729026,0.001579388,0.002426207,0.001200067,0.002207394,0.001560298,0.003332869,15.77084652,8.405524087,4.45828832,71.33570484,0.019140317,0.017750309,0.010785584,0.019669127,0.00095551,0.059695289,48.0,-21.5507899,0.100426499,-178.2146936,0.023229834,0.023752923,0.014443134,0.025256773,0.005187869,0.068748231,96.0,3.288836037,13.40798909,2.087844866,0.021251209,0.020523298,0.011928609,0.022339264,0.002225497,0.065861389,71.75,-5.87316188,9.555599491,-0.753301812,490,195,10,156.01,3.14,1.25,0.06,8,7,3,10,1,0,0,0,0,6,0,0,0,1,0,24,68,35,56,32,0,1,14
PP13,P13,179.0730062,75.57833917,347.5574565,271.9791174,40.43521513,-14.840021,-22.447212,0.0,22.447212,3.8254092,612.3567129,293.8904912,1808.491644,301.3258805,2814.549078,353.0414273,3.384180084,5.289263532,1.225625908,1.900217453,0.028319487,0.203115453,37.72679535,6.411183418,2.76,0.313308271,220.904,0.030390562,0.031333375,0.014062099,0.039021476,0.007550028,0.077010874,27.36666667,0.584932402,9.33434928,-38.8921536,0.000983095,0.000785514,0.001629736,0.002743261,0.005525621,0.007013458,16.11017622,8.538525552,9.796721255,67.70277574,0.02871963,0.030289427,0.011901573,0.0348953,0.003365808,0.07046447,0.0,-16.12863218,-3.942778909,-173.9739719,0.031526533,0.032465372,0.016892567,0.043421401,0.018344513,0.090620387,50.0,7.161456538,25.45926438,0.764598669,0.030697121,0.031610287,0.013736083,0.038806596,0.006048442,0.074498739,27.0,4.231354106,9.843680369,-8.518570664,523,213,2,220.904,2.37,0.96,0.01,2,10,0,2,1,0,0,0,0,2,0,0,2,8,0,36,68,35,73,43,0,0,1
PP14,P14,199.9965402,75.09108871,590.0523114,514.9612227,49.82887228,-19.07848,-35.46492,0.0,35.46492,7.637062,631.3583307,287.3218808,1882.776584,361.9724676,2931.068133,350.4548693,3.468807399,5.396656769,1.436324599,2.070622913,0.023249199,0.164153091,12.0148649,1.47260274,7.05,0.3,214.734,0.028230679,0.029902558,0.015445334,0.036789384,0.007921531,0.074207384,51.48666667,14.09302396,27.13781839,0.845782622,0.000794859,0.001508222,0.001909119,0.005096023,0.005303334,0.00468072,23.61780496,3.877842807,10.41347759,5.752717115,0.027235493,0.027372803,0.013105622,0.030527165,0.002887071,0.068934941,32.0,7.001551087,12.76721792,-8.103520348,0.029359351,0.031877394,0.018273602,0.044339108,0.018184687,0.082914618,97.0,17.93552075,40.00383225,7.633018528,0.027833855,0.02981543,0.016155891,0.034738812,0.006488992,0.073278676,45.6,16.11926448,22.81169702,2.168330252,627,231,13,214.734,2.92,1.08,0.06,9,12,2,13,0,0,0,0,0,2,0,1,2,6,0,40,86,61,54,56,0,1,2
PP15,P15,184.7459301,75.00594813,593.7948828,518.7889347,59.18948913,-25.863672,-39.418198,0.0,39.418198,7.173892,640.6111598,297.7533573,1786.136166,376.2253786,2806.203894,374.1149494,3.179799203,5.007872471,1.267847397,1.830400924,0.014825927,0.154809379,22.06929588,2.562609202,2.04,0.335064935,467.618,0.027492758,0.029091049,0.0122122,0.048123647,0.015472028,0.065021161,0.0,14.33491782,0.086718254,-6.534912748,0.00114509,0.000999599,0.001067227,0.003290464,0.00293351,0.004830282,0.0,3.218161697,13.26742823,4.230050681,0.026054814,0.027651487,0.010864831,0.043934864,0.012424014,0.057909437,0.0,10.96478777,-16.06269887,-14.010622,0.029472054,0.030482089,0.013343759,0.053431148,0.020149294,0.071307873,0.0,18.71113747,23.49278912,-2.057493365,0.027490312,0.029199434,0.012849928,0.047615687,0.014983279,0.064088951,0.0,12.82002768,0.367396099,-5.966528504,1113,353,55,467.618,2.38,0.75,0.12,36,9,0,55,3,0,5,1,0,17,0,0,2,7,0,53,164,92,119,70,0,7,3
PP16,P16,208.2044776,75.97917869,590.2265792,514.2474006,49.24422598,-19.25663,-32.96408,0.0,32.96408,6.605253,633.9239099,267.8713577,1819.159442,326.0059105,2863.365798,318.791178,3.290787532,5.164921071,1.349242801,1.93196162,0.022751731,0.17392834,15.71225417,1.995125034,1.56,0.286968326,403.634,0.028979687,0.029112452,0.018797707,0.034148241,0.004758562,0.067935752,1.62,0.428757369,2.379930635,-1.543667132,0.002252834,0.003490753,0.003238051,0.005599601,0.003661145,0.002830927,1.333266665,3.152893195,4.024858762,4.681592041,0.02681884,0.025211357,0.013225686,0.02724809,0.000557356,0.064383907,0.0,-2.844762663,-5.25411127,-10.20949164,0.033122014,0.035512549,0.023368844,0.042027263,0.01059543,0.071232733,3.0,5.578352313,6.306021216,3.780184124,0.028069054,0.028061697,0.019010443,0.031595732,0.003059722,0.068775682,2.5,-0.095746428,3.322946423,0.065167473,1069,357,47,403.634,2.65,0.88,0.12,11,31,11,44,7,1,0,0,0,4,0,2,1,9,0,70,134,95,104,79,1,3,3
PP17,P17,231.516732,77.05309849,456.8386847,379.7855862,65.23022218,-12.650503,-22.681314,0.0,22.681314,5.1757536,659.1093788,365.8525809,1910.075833,389.0691998,2884.365543,430.2572642,3.533658879,5.375472776,1.610302375,2.464819011,0.03235671,0.185411652,39.23193314,7.025761124,2.52,0.363,27.758,0.020071387,0.021108231,0.009514579,0.022108891,0.004916111,0.061758596,57.36,-6.130270122,18.90081654,39.19328307,0.002669996,0.003311639,0.001082609,0.003764894,0.002624919,0.005432333,15.10358898,16.23282555,4.779944036,70.07742636,0.016401303,0.016280307,0.008269053,0.01509648,0.000988094,0.052157242,34.0,-37.5144989,13.78190399,-1.490679409,0.022799396,0.024329663,0.011246468,0.02594152,0.008395339,0.0679927,78.0,6.983074013,27.45458364,178.9743094,0.021842005,0.023188039,0.009789478,0.023554583,0.006079436,0.063442794,59.0,-2.603955949,18.40742547,4.371964127,66,45,1,27.758,2.38,1.62,0.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,5,0,0,1
PP20,P20,196.8997749,74.98675928,554.6557026,479.6689434,64.53595218,-15.826657,-26.667156,0.0,26.667156,5.9451404,591.0169268,327.480024,1839.062633,318.9321099,2893.76378,343.4375757,3.844198887,6.084807138,1.689572479,2.660608521,0.036062192,0.175825195,29.42969928,3.957915832,6.27,0.348227848,186.954,0.017816869,0.015968466,0.012983908,0.019285713,0.001289723,0.059168972,74.86,-4.372003837,4.36487568,-2.019159966,0.000848758,0.001426496,0.002597619,0.001383157,0.000293746,0.003637518,19.76457437,5.797575937,8.697174561,5.553324996,0.016787511,0.013743747,0.009441543,0.017378839,0.000842948,0.054123782,51.0,-13.55866071,-9.407875282,-11.65551103,0.019157081,0.018186158,0.016819375,0.021401058,0.00165437,0.064567721,99.0,3.168745514,17.16555753,5.045693497,0.017728863,0.015907512,0.013818497,0.019225032,0.001292891,0.057712063,67.0,-5.133653832,3.471555433,-0.031882208,523,213,16,186.954,2.8,1.14,0.09,12,3,8,16,1,0,0,0,0,3,0,0,0,3,0,24,81,34,52,38,0,0,1
PP21,P21,217.8036012,75.35579705,577.9677529,502.6119558,54.49602793,-18.218533,-32.388287,0.0,32.388287,5.9691653,666.8812473,279.8082101,1862.114393,390.2297457,2935.356888,341.0365644,3.198010719,5.016810461,1.353166795,1.815656531,0.020611473,0.165240644,12.3756463,2.112241751,1.65,0.211751825,234.412,0.028896119,0.032280386,0.013562903,0.03439076,0.007369526,0.068831249,49.23333333,13.45081857,-0.208722008,-0.37741739,0.000991783,0.001078918,0.000731221,0.001262187,0.001584242,0.002656069,26.34421716,2.144640501,2.51132844,2.260630885,0.027598707,0.0309828,0.012369051,0.032329718,0.005567172,0.065074979,30.0,10.57772919,-4.201046292,-4.618111242,0.029858839,0.033719886,0.014431898,0.036281042,0.010106277,0.071666475,100.0,16.61997352,3.237030361,2.197804904,0.029452163,0.032514416,0.013640041,0.034517529,0.006646772,0.0703598,33.66666667,13.31541709,-0.609640651,0.157912605,568,225,38,234.412,2.42,0.96,0.16,10,1,7,37,5,0,0,0,0,4,0,0,2,4,0,19,81,47,50,41,0,0,1
PP22,P22,174.81278,74.95746309,598.9800606,524.0225975,70.42871522,-19.161663,-30.351105,0.0,30.351105,5.5771537,614.0357743,281.9115327,1825.576487,326.0584479,2808.90335,369.5627411,3.385388524,5.201996823,1.237554081,1.780983949,0.027974901,0.189898128,22.087488,2.816537468,1.8,0.310321101,306.282,0.027753908,0.030699015,0.013177013,0.026185093,0.001784876,0.058205711,0.0,3.988759582,0.527071172,0.491746196,0.001306459,0.002110673,0.001313462,0.004811066,0.001237376,0.005599744,0.0,6.624985916,6.718745049,3.379648046,0.025576881,0.026927027,0.010590806,0.018531844,0.000513828,0.048954135,0.0,-7.513959487,-9.452348443,-3.490776647,0.029578157,0.033416681,0.014094082,0.03262067,0.004072439,0.064293487,0.0,12.72337915,8.169060457,5.145690944,0.028098867,0.031270468,0.01377017,0.026505524,0.001621467,0.059068954,0.0,6.07080505,4.352397085,0.995591241,828,277,14,306.282,2.7,0.9,0.05,14,23,2,14,0,0,1,0,0,4,0,0,0,13,0,47,113,48,96,75,0,10,15
PP24,P24,219.5884192,77.17156577,597.7845112,520.6129454,53.34605028,-15.10452,-29.984207,0.0,29.984207,6.6769176,619.6372296,262.3863634,1852.313328,348.5068899,2894.860126,334.2966448,3.419393428,5.312603618,1.349580918,1.843012127,0.023957411,0.172009443,13.32884047,1.790341578,1.62,0.281052632,160.254,0.026855721,0.026684239,0.015215175,0.041879881,0.016238465,0.074532646,37.87,-1.050391554,0.324448968,-47.01044229,0.001502238,0.001331807,0.001036943,0.010391476,0.010481995,0.005800254,8.729123667,10.01858505,6.265288513,63.96246451,0.025193167,0.025338404,0.013764984,0.026818103,0.000241383,0.066839665,26.5,-20.71048244,-8.494758145,-174.81143,0.029477733,0.029218736,0.016498964,0.05703345,0.03185435,0.081185341,51.0,6.498334164,6.080223201,-10.17058407,0.026979898,0.026226283,0.015449943,0.038524624,0.015655195,0.076497129,38.25,3.036852795,4.877418387,-17.4635851,408,197,10,160.254,2.55,1.23,0.06,7,0,2,10,2,0,0,0,0,2,0,0,0,4,0,24,55,33,51,27,0,1,1
PP25,P25,229.6734747,83.77128789,453.662429,369.8911411,56.25512654,-12.298994,-24.153233,0.0,24.153233,5.9279428,681.749391,336.6627173,1912.539624,366.4285056,2846.986791,406.3672496,3.369188767,5.010624903,1.642654581,2.450279907,0.024378321,0.190745562,41.77057357,4.385964912,1.65,0.5025,24.06,0.023023658,0.023139224,0.015891308,0.027221028,0.002925765,0.064932558,15.14,-7.743361089,0.816407692,1.814527288,0.001304945,0.001732565,0.002629403,0.00419322,0.0016776,0.002284458,12.82803181,4.115447365,2.743170417,4.087433539,0.021580723,0.021115894,0.012597462,0.020326409,0.001307956,0.062762868,0.0,-13.68484469,-3.499932242,-3.553691163,0.024869214,0.026023005,0.018959735,0.033196099,0.005022424,0.068645825,32.0,-3.163785983,3.174320904,5.826397352,0.022328143,0.022459889,0.016711675,0.027542813,0.00206468,0.063940134,19.2,-6.050425325,2.701277993,3.991332758,88,54,1,24.06,3.66,2.24,0.04,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,13,0,3,7,0,0,1
PP27,P27,185.401605,75.37815326,591.6968309,516.3186776,42.69983098,-24.731098,-40.62861,0.0,40.62861,6.567349,637.4784639,263.0296389,1824.977305,323.5301895,2763.598278,329.9568376,3.241764799,4.878387578,1.205288364,1.604343612,0.018882815,0.174902452,16.60722517,2.233213429,1.2,0.275637584,247.302,0.023223661,0.022697352,0.016761289,0.037340092,0.011043622,0.072814724,15.66,-1.605554738,-0.323217687,-1.288553782,0.001972086,0.001945613,0.002196535,0.008482442,0.005916823,0.002675213,8.090883759,7.981121168,6.830522735,5.802506556,0.019651426,0.019367032,0.013506648,0.02359103,0.000412884,0.067728301,4.5,-15.64584847,-11.88739175,-10.51485562,0.025570332,0.025179741,0.020349344,0.044767503,0.017581023,0.075161087,27.0,6.718592942,7.845453987,4.315899837,0.023329067,0.022883652,0.016349593,0.043551583,0.011984637,0.074288774,16.8,1.454387719,0.022227986,2.142107787,648,274,24,247.302,2.62,1.11,0.1,11,5,5,23,2,1,3,0,0,3,0,0,0,6,0,35,92,32,75,48,0,0,5
PP29,P29,228.8447666,86.61781669,551.2086969,464.5908802,53.35829605,-13.667072,-23.630878,-9.54e-07,23.630878,5.570455,680.5460293,283.5007438,1880.199835,321.6969659,2843.525477,355.3629765,3.120503958,4.695635186,1.13231723,1.523232607,0.026288594,0.187744416,22.78163119,6.914893617,1.77,0.293076923,16.724,0.028356396,0.029192336,0.013783614,0.044129877,0.011354488,0.064672618,11.82333333,7.388484568,-4.775365566,-1.890912603,0.000684479,0.00162638,0.002104514,0.006728812,0.00650787,0.003991849,6.85722328,1.834611756,7.432749894,2.924613677,0.027165715,0.026867457,0.011102582,0.038541821,0.004795718,0.059280579,1.0,4.935453937,-14.59192799,-5.646200061,0.029177883,0.030992327,0.016628137,0.056997458,0.022841241,0.071379137,20.66666667,10.14332959,4.398875894,3.213918927,0.028299159,0.029820172,0.013420685,0.04064395,0.007540436,0.063730325,14.2,7.991159837,-6.349482695,-1.815664031,78,47,0,16.724,4.66,2.81,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,14,0,4,6,0,0,1
PP30,P30,219.362476,76.68214677,589.7950251,513.1128783,65.43065197,-30.69486,-38.183617,0.0,38.183617,4.808645,681.8248643,311.5770097,1860.407404,266.9690205,2890.076791,322.2190598,3.148315957,4.921825953,1.117463977,1.7565367,0.020154922,0.173616681,65.87756781,9.561542525,7.62,0.637127072,175.052,0.026757735,0.027636372,0.020035034,0.033856727,0.005225464,0.077993074,11.58666667,-10.41004215,-1.854099831,-29.1927942,0.001366115,0.001755939,0.000572751,0.003696376,0.005944212,0.006676778,12.39744777,7.271621167,8.031709146,70.4698343,0.024821091,0.025163881,0.019086782,0.029062254,0.000180627,0.072905838,1.333333333,-24.33841004,-6.734924113,-170.1075759,0.02870296,0.029614646,0.020606505,0.039822721,0.016450696,0.090922154,33.6,-2.984204459,14.16336118,8.217378229,0.026848178,0.027517956,0.020288947,0.033940652,0.004321865,0.076199624,4.0,-7.987451459,-5.72180119,5.868145072,468,198,4,175.052,2.67,1.13,0.02,6,0,3,3,0,0,0,0,0,1,1,0,1,2,0,25,64,40,31,31,1,1,1
PP31,P31,224.0393674,75.03323426,593.0480216,518.0147873,45.08575503,-20.380762,-36.870087,9.54e-07,36.870087,8.152103,643.3984189,318.1841533,1885.843028,351.0797594,2911.149856,358.8063183,3.484942124,5.374861113,1.528143985,2.197320171,0.020854385,0.152262389,20.14598776,1.864389126,2.55,0.418156425,371.538,0.027939167,0.029456696,0.015301486,0.03114821,0.005813874,0.069190194,35.60666667,7.424262707,9.323771284,-2.809829035,0.004991885,0.006674972,0.000986671,0.007645449,0.00509368,0.002489482,9.023977935,12.81734783,5.875692923,6.981452705,0.018342893,0.016957495,0.014108706,0.0230965,0.001484093,0.066210519,21.0,-17.89075952,4.311031016,-10.45280341,0.032939035,0.037017571,0.017013447,0.045574173,0.015788582,0.072836051,47.33333333,15.99307954,20.16571003,6.454563679,0.029527038,0.031541808,0.015216613,0.029392696,0.004102256,0.069091747,34.2,14.32284614,5.745502722,-4.002530117,1020,345,33,371.538,2.75,0.93,0.09,22,13,3,31,2,0,2,6,0,11,0,1,1,12,0,48,148,63,99,83,0,3,5
PP32,P32,187.6779816,75.18418877,596.0610656,520.8768768,60.30761203,-24.703056,-42.687477,0.0,42.687477,7.7503066,599.5173513,264.1839478,1766.107776,349.7533628,2741.592702,353.7616544,3.325039033,5.139223439,1.260616659,1.671965973,0.021037692,0.173038911,12.62652081,2.262864228,0.81,0.203013699,234.744,0.024782628,0.024822966,0.011255132,0.031338208,0.004742625,0.064506396,12.2,12.81568509,8.538642051,2.034734518,0.002188009,0.003411728,0.001439872,0.008480274,0.006876716,0.003134796,8.930845425,4.485247288,3.390347142,6.338939386,0.022247815,0.021043664,0.009915799,0.024329739,0.00018293,0.060641179,1.0,7.363633574,3.858309223,-8.055853786,0.028250743,0.029738527,0.013939519,0.047340758,0.018237579,0.068214716,25.0,20.7336704,12.98803107,11.42186553,0.025025399,0.024515446,0.010482318,0.02723601,0.001256329,0.063407086,9.0,11.69899273,8.61777356,2.513985753,714,242,32,234.744,3.04,1.03,0.14,11,4,9,32,1,0,0,0,0,7,0,0,4,7,0,48,109,55,55,45,0,0,6
PP33,P33,236.9107615,75.9046728,595.8014005,519.8967277,55.96810503,-20.680101,-38.35131,0.0,38.35131,7.641555,661.467721,286.2617915,1874.647884,343.7151591,2858.953111,346.2746534,3.307315025,5.007725713,1.46811688,2.024997809,0.02020458,0.158577818,10.18675722,1.511303023,2.76,0.237983193,278.008,0.02495904,0.025284738,0.012297696,0.03794966,0.011817599,0.067407046,92.70333333,7.613291064,5.060339295,3.040103415,0.000950622,0.000960587,0.001942757,0.004246748,0.006309016,0.00656538,6.07881933,1.77618039,9.868463308,5.079871336,0.02397264,0.024094977,0.008960874,0.032535329,0.003946359,0.058031151,85.66666667,4.620335347,-5.334346762,-5.418682171,0.026535188,0.026636737,0.014611883,0.04539699,0.022681207,0.076589661,100.0,10.12817378,22.38628148,7.812150621,0.024459632,0.024760015,0.012094739,0.037595917,0.011251272,0.065532133,89.25,7.610320931,3.159720869,5.569865544,911,300,35,278.008,3.28,1.08,0.13,12,24,6,35,7,0,0,1,0,5,0,1,3,7,0,56,110,90,79,72,1,11,8
PP34,P34,182.683863,75.06489403,599.8184363,524.7535423,47.12444057,-18.907516,-31.943167,0.0,31.943167,6.642105,637.0413518,303.5725377,1811.359647,329.5602266,2810.561437,328.1092022,3.277302204,5.099148803,1.240286673,1.78909077,0.026637152,0.184377247,22.80488014,2.921118436,1.74,0.310272374,349.662,0.028340471,0.029656231,0.013159262,0.044476396,0.01217686,0.065307101,26.61333333,9.111959034,0.314382608,-6.224433306,0.00232511,0.00297255,0.001805407,0.009378806,0.009890808,0.004706991,15.38369411,4.30663532,6.15386317,9.609542582,0.024877562,0.025879281,0.010077676,0.033061837,0.00292092,0.060496104,0.0,2.712500561,-7.955387681,-22.26216224,0.031612223,0.034748024,0.015391459,0.060777443,0.031166593,0.073707349,47.5,14.70845381,10.40485008,7.812593675,0.028266061,0.029552903,0.013681735,0.043231806,0.009497251,0.063794094,29.5,10.25042373,-1.00714834,-4.96109069,1081,353,37,349.662,3.09,1.01,0.11,15,17,13,35,5,0,2,0,0,5,0,0,0,7,0,53,155,106,96,95,1,9,10
PP35,P35,233.8120539,85.66325979,466.0572535,380.3939937,56.09688308,-13.003186,-25.583462,0.0,25.583462,6.3700843,647.8609247,251.6830309,1879.376378,315.0078689,2802.225405,305.7138924,3.237716778,4.784660561,1.160070323,1.461819885,0.02242729,0.173098987,28.63589032,4.545454545,1.2,0.366666667,11.524,0.021199133,0.02099226,0.01265768,0.027716939,0.003740804,0.063606618,57.01666667,0.528006878,3.068547518,5.674147087,0.000707621,0.001297686,0.000486915,0.00232814,0.002258448,0.003862065,11.23318496,5.686032627,1.038585886,1.792660267,0.020596024,0.01946171,0.012132445,0.025644514,0.001091886,0.056493396,38.0,-7.202374083,1.559813677,3.160759058,0.02257549,0.023346898,0.013366433,0.032203759,0.007648958,0.06723624,72.33333333,7.148882538,4.335476409,7.91133394,0.020948913,0.020562856,0.012377686,0.027043815,0.002791397,0.065486386,58.5,-1.990156401,3.39626986,6.265289119,53,38,0,11.524,4.6,3.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,0,2,5,0,0,1
PP37,P37,201.7539484,75.51411113,453.1088736,377.5947624,46.41935205,-23.59742,-39.981476,0.0,39.981476,7.411637,639.5746562,275.4995851,1836.551352,325.1691861,2900.526514,318.1166566,3.311946383,5.195020442,1.3700358,1.885056766,0.018688746,0.161404225,14.18868097,1.898188093,0.93,0.282954545,175.492,0.028714186,0.029271348,0.012945438,0.030827117,0.001514114,0.069676071,0.5,8.379629781,-0.136135918,-7.150342064,0.003090666,0.003873794,0.00199368,0.00465923,0.001156227,0.004189061,0.774596669,4.103503917,12.77080021,5.792973057,0.025997045,0.025738087,0.010141124,0.025533921,0.000102259,0.064414949,0.0,4.943158887,-12.97523504,-15.45369631,0.032816098,0.034188295,0.015142366,0.036263616,0.0034017,0.076885863,2.0,15.90247355,21.57394905,1.217170921,0.026457554,0.026446544,0.013767905,0.030907127,0.001540069,0.068306695,0.0,6.13994756,-2.310020928,-9.169142941,538,219,20,175.492,3.07,1.25,0.11,10,3,0,20,0,0,0,0,0,5,0,0,0,5,0,30,59,49,61,39,1,8,5
PP42,P42,120.1524544,74.99517791,598.8185067,523.8233288,92.87917178,-18.359957,-34.815437,0.0,34.815437,8.433722,635.5189679,328.6561728,1772.70246,381.5922914,2867.455057,383.8313669,3.307137827,5.348118113,1.471114211,2.101956353,0.025289671,0.187573102,21.89817852,2.342158859,3.57,0.377391304,237.828,0.014240634,0.012868411,0.009598314,0.022907656,0.003252704,0.042584303,0.04,-2.572224345,-3.710514019,3.159649107,0.001250958,0.001562141,0.001090297,0.001086646,0.000713269,0.002059352,0.08,8.310265895,3.789153904,6.046242497,0.012407716,0.010681115,0.008033828,0.020930201,0.002332423,0.039374385,0.0,-18.91176165,-10.75662474,-3.082492296,0.016158542,0.015068079,0.010911858,0.02385758,0.004235514,0.045248266,0.2,4.289995299,0.255197837,13.39922203,0.014246711,0.013015788,0.00942343,0.023517378,0.003216222,0.043318464,0.0,0.441505844,-2.754768681,1.988644529,628,250,10,237.828,2.64,1.05,0.04,13,3,1,10,3,0,0,0,0,1,0,0,1,6,0,47,73,53,67,44,0,0,5
